function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
1874;MainEnsemble;bool std::operator< <double, int>(std::pair<double, int> const&, std::pair<double, int> const&);;25.000003814697;0.014999998733401;0;0;0;0;0;25.000003814697;0.014999998733401;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZStltIdiEbRKSt4pairIT_T0_ES5_;;
1872;MainEnsemble;__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >::operator--();;8.3333349227905;0.0049999998882413;0;0;0;0;0;8.3333349227905;0.0049999998882413;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN9__gnu_cxx17__normal_iteratorIPSt4pairIdiESt6vectorIS2_SaIS2_EEEmmEv;;
1868;MainEnsemble;void std::__relocate_object_a<std::pair<double, int>, std::pair<double, int>, std::allocator<std::pair<double, int> > >(std::pair<double, int>*, std::pair<double, int>*, std::allocator<std::pair<double, int> >&);;8.3333349227905;0.0049999998882413;0;0;0;0;0;8.3333349227905;0.0049999998882413;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZSt19__relocate_object_aISt4pairIdiES1_SaIS1_EEvPT_PT0_RT1_;;
1777;MainEnsemble;std::pair<double, int>::pair<double const&, int&, true>(double const&, int&);;8.3333349227905;0.0049999998882413;0;0;0;0;0;8.3333349227905;0.0049999998882413;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNSt4pairIdiEC1IRKdRiLb1EEEOT_OT0_;;
1734;MainEnsemble;__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >::operator-(long) const;;8.3333349227905;0.0049999998882413;0;0;0;0;0;8.3333349227905;0.0049999998882413;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK9__gnu_cxx17__normal_iteratorIPSt4pairIdiESt6vectorIS2_SaIS2_EEEmiEl;;
1610;MainEnsemble;__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >::operator*() const;;8.3333349227905;0.0049999998882413;0;0;0;0;0;8.3333349227905;0.0049999998882413;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK9__gnu_cxx17__normal_iteratorIPSt4pairIdiESt6vectorIS2_SaIS2_EEEdeEv;;
1604;MainEnsemble;std::pair<double, int>& std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > >::emplace_back<double const&, int&>(double const&, int&);;8.3333349227905;0.0049999998882413;0;0;0;0;0;8.3333349227905;0.0049999998882413;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNSt6vectorISt4pairIdiESaIS1_EE12emplace_backIJRKdRiEEERS1_DpOT_;;
1528;MainEnsemble;__gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter);;8.3333349227905;0.0049999998882413;0;0;0;0;0;8.3333349227905;0.0049999998882413;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN9__gnu_cxx5__ops15__val_comp_iterENS0_15_Iter_less_iterE;;
814;libc.so.6;__libc_free;;8.3333349227905;0.0049999998882413;0;0;0;0;0;8.3333349227905;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,0,0,0,100,0";__libc_free;;
654;libm.so.6;f64xsubf128;;8.3333349227905;0.0049999998882413;0;0;0;0;0;8.3333349227905;0.0049999998882413;0;0;0;0;0;;"0,0,0,100,0,0,0,0,0,0";f64xsubf128;;
