group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;VCOMISD,;0,;0x7335e,;Indirect;0;Success;8;8;0;8;0;1;
1;L;CMP,;24,;0x73369,;Not found;0;Success;1;1;0;1;0;1;
3;LLL;MOVSXD,VMOVSD,MOV,;0,8,48,;0x73356,0x73359,0x73365,;Not found;0;Success;20;20;0;56;0;1;
