group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;MOVSD,;0,;0x336aa,;Not found;0;Success;8;8;0;8;0;1;
1;L;MOVSD,;0,;0x33600,;Not found;0;Success;8;8;0;8;0;1;
1;L;MOV,;8,;0x335f1,;Not found;0;Success;8;8;0;8;0;1;
1;L;MOVSD,;0,;0x335d5,;Not found;0;Success;8;8;0;8;0;1;
1;L;MOV,;8,;0x335b6,;Not found;0;Success;4;4;0;4;0;1;
69;LLSLSLLSLLSLLSSLLSLLSSLSLLLLLLSLLLLLLLSLLSLLLLLLLSLLLLLSLLSLLLSLSLLSS;CMP,MOV,MOV,MOV,MOVSD,MOV,MOV,MOVSD,MOVSD,ADDSD,MOVSD,MOVSD,MOVSD,MOVSD,ADD,MOVSD,SUBSD,MOVSD,MOVSD,MOVSD,MOVSD,SUB,MOV,MOVSD,MOVSD,UCOMISD,MOVSD,UCOMISD,MOV,MOVSD,MOVSD,MOVSD,MULSD,MOVSD,MOV,MULSD,MULSD,MOV,MOVSD,MOV,MOVSD,MOVSD,MOVSD,MULSD,MOVSD,MOV,MULSD,MULSD,MOV,MOVSD,MOV,MULSD,MOV,MULSD,MOV,MOVSD,MOVSD,SUBSD,MOVSD,MOVSD,COMISD,MOVSD,MOVSD,MOV,MOV,MOVSD,ADDSD,MOVSD,ADD,;-200,-200,-292,-200,-152,-292,-312,-144,-248,-144,-248,-144,-240,-240,-232,-224,-144,-224,-144,-216,-216,-208,-200,-136,-152,-136,-152,-136,-232,-248,-128,-128,-248,-240,-232,-128,-128,-232,-120,-208,-224,-112,-112,-224,-216,-208,-112,-112,-208,-104,-232,-120,-208,-104,-192,-96,-176,-96,-88,-88,-264,-88,-264,-256,-300,-152,-136,-272,-200,;0x3356c,0x335a0,0x335b9,0x335bf,0x335d9,0x335e1,0x335ea,0x33604,0x3360c,0x33614,0x3361c,0x33624,0x33630,0x3363c,0x33644,0x3364c,0x33654,0x3365c,0x33664,0x33674,0x33680,0x33688,0x33690,0x336ae,0x336b6,0x336be,0x336c8,0x336d0,0x336e8,0x33718,0x33724,0x33729,0x33736,0x3373e,0x3374e,0x3377e,0x33783,0x3378c,0x337c0,0x337c5,0x337f5,0x33801,0x33806,0x33813,0x3381b,0x3382b,0x3385b,0x33860,0x33869,0x3389d,0x338a2,0x338d6,0x338db,0x3390b,0x33914,0x33948,0x3394d,0x33955,0x3395a,0x3395f,0x33964,0x33972,0x33977,0x3397f,0x33986,0x3398c,0x33994,0x339a8,0x336db,;Success;0;Success;540;184;356;232;0;1;
1;L;MOVSD,;82660,;0x3399c,;RIP based value;0;Success;8;8;0;8;0;1;
